Customer Details,,,,,,,,,,,,
,,,,,,,,,,,,
CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16396,MR.,KEITH,RAI,04-06-2008,S,M,keith21@adventure-works.com,"$10,000",4,Partial High School,Manual,Y
16397,MR.,ANDY,NAVARRO,04-03-2008,M,M,andy14@adventure-works.com,"$20,000",1,Partial College,Manual,Y
16398,MR.,EMMANUEL,RANA,12-03-2008,S,M,emmanuel10@adventure-works.com,"$20,000",1,High School,Manual,N
16399,MR.,ARTURO,XU,10-06-2008,S,M,arturo29@adventure-works.com,"$30,000",1,Bachelors,Clerical,N
16400,MR.,THEODORE,RAMOS,2-28-2008,M,M,theodore18@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16401,MRS.,MARGARET,GAO,8-29-2008,S,F,margaret21@adventure-works.com,"$30,000",1,Bachelors,Clerical,N
16402,MR.,ALEXANDER,MARTIN,9-22-2008,S,M,alexander18@adventure-works.com,"$30,000",1,Bachelors,Clerical,N
16403,MR.,BYRON,SUAREZ,10-09-2007,M,M,byron13@adventure-works.com,"$20,000",1,High School,Manual,Y
16404,MR.,RAUL,NARA,6-25-2008,M,M,raul14@adventure-works.com,"$40,000",0,Bachelors,Clerical,Y
16405,MS.,ADRIANA,SAI,3-28-2008,M,F,adriana6@adventure-works.com,"$40,000",0,Bachelors,Clerical,Y
16406,MR.,DAKOTA,HENDERSON,11-03-2008,M,M,dakota4@adventure-works.com,"$40,000",0,Bachelors,Clerical,N
16408,MR.,ARTHUR,MADAN,1-29-2006,M,M,arthur9@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
16409,MRS.,EBONY,MORENO,10-07-2006,M,F,ebony29@adventure-works.com,"$30,000",1,Bachelors,Skilled Manual,Y
16410,MRS.,JOY,NAVARRO,10-09-2005,S,F,joy11@adventure-works.com,"$10,000",4,Partial High School,Manual,Y
16411,MR.,STANLEY,SANCHEZ,08-11-2005,S,M,stanley22@adventure-works.com,"$10,000",3,Partial High School,Manual,Y
16412,MRS.,LEAH,LIANG,06-01-2005,S,F,leah13@adventure-works.com,"$10,000",3,Partial High School,Manual,Y
16413,MRS.,JULIA,GONZALEZ,4-26-1972,M,F,julia14@adventure-works.com,"$10,000",4,High School,Manual,N
16414,MRS.,KELLY,FLORES,06-07-2005,S,F,kelly17@adventure-works.com,"$10,000",3,Partial High School,Manual,Y
16415,MR.,ANDRE,PATEL,06-07-2005,S,M,andre3@adventure-works.com,"$20,000",3,High School,Manual,Y
16416,MR.,BRIAN,RIVERA,05-07-2005,S,M,brian28@adventure-works.com,"$30,000",2,Partial College,Manual,Y
16417,MR.,NOAH,BRYANT,8-22-2005,S,M,noah15@adventure-works.com,"$30,000",2,Partial College,Manual,Y
16418,MRS.,KATRINA,RAI,8-15-2004,S,F,katrina16@adventure-works.com,"$10,000",3,Partial High School,Manual,Y
16419,MRS.,LACEY,SIMPSON,06-12-2004,M,F,lacey38@adventure-works.com,"$20,000",3,High School,Manual,N
16420,MR.,EDDIE,ALONSO,11-08-2004,S,M,eddie8@adventure-works.com,"$20,000",3,High School,Manual,Y
16421,MRS.,NATASHA,DIAZ,9-29-2004,S,F,natasha3@adventure-works.com,"$20,000",3,High School,Manual,Y
16422,MR.,KURT,XU,3-16-2004,S,M,kurt4@adventure-works.com,"$20,000",3,High School,Manual,Y
16423,MR.,SERGIO,MADAN,5-13-1974,S,M,sergio8@adventure-works.com,"$10,000",4,High School,Manual,Y
16424,MS.,BRANDI,DIAZ,07-08-2007,M,F,brandi3@adventure-works.com,"$40,000",0,Bachelors,Professional,N
16425,MS.,LISA,LU,02-05-2007,M,F,lisa15@adventure-works.com,"$40,000",0,Bachelors,Professional,Y
16426,MR.,JORGE,YE,07-01-2007,M,M,jorge11@adventure-works.com,"$40,000",0,Bachelors,Professional,Y
16427,MS.,KENDRA,ALONSO,03-05-2007,S,F,kendra8@adventure-works.com,"$60,000",0,Graduate Degree,Skilled Manual,Y
16428,MR.,RYAN,ROSS,3-17-2004,S,M,ryan6@adventure-works.com,"$20,000",4,High School,Manual,Y
16429,MRS.,JACLYN,LUO,10-06-2003,M,F,jaclyn29@adventure-works.com,"$30,000",1,Partial College,Clerical,Y
16430,MR.,FRANKLIN,RAI,7-28-2006,S,M,franklin34@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
16431,MR.,JERMAINE,RODRIGUEZ,8-24-2006,S,M,jermaine18@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
16432,MR.,JOHN,GARCIA,7-29-2005,S,M,john35@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
16433,MR.,MATHEW,DOMINGUEZ,5-17-2005,M,M,mathew8@adventure-works.com,"$30,000",2,Partial College,Clerical,N
16434,MRS.,TAYLOR,BAILEY,9-24-2005,M,F,taylor9@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16435,MR.,STEVEN,COOPER,6-29-2005,M,M,steven18@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16436,MR.,ETHAN,HENDERSON,08-04-2004,S,M,ethan1@adventure-works.com,"$30,000",2,Partial College,Clerical,Y
16437,MR.,JÉSUS,GUTIERREZ,10-14-2018,S,M,jésus10@adventure-works.com,"$20,000",0,High School,Manual,N
16438,MS.,KAITLIN,ARTHUR,07-07-2017,M,F,kaitlin6@adventure-works.com,"$10,000",0,Partial High School,Manual,N
16439,MRS.,DAWN,DENG,10-15-2020,S,F,dawn25@adventure-works.com,"$20,000",4,High School,Manual,Y
16440,MR.,JIMMY,MARTIN,11-23-2020,S,M,jimmy2@adventure-works.com,"$20,000",4,High School,Manual,Y
16441,MR.,JASON,YOUNG,03-01-2020,M,M,jason45@adventure-works.com,"$20,000",5,High School,Manual,N
16442,MR.,LUKE,GONZALEZ,8-16-2020,S,M,luke40@adventure-works.com,"$30,000",3,Partial College,Clerical,Y
16443,MRS.,DAWN,GAO,2-26-2020,S,F,dawn17@adventure-works.com,"$30,000",3,Partial College,Clerical,Y
16444,MRS.,ERIKA,CARLSON,10-12-2004,M,F,erika15@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16445,MRS.,CAITLIN,WARD,06-03-2003,S,F,caitlin10@adventure-works.com,"$30,000",1,Partial College,Clerical,Y
16446,MRS.,KRISTINE,MUNOZ,05-02-2003,M,F,kristine8@adventure-works.com,"$30,000",1,Partial College,Clerical,Y
16447,MRS.,KATE,BECKER,11-29-2003,M,F,kate17@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16448,MRS.,CHERYL,MARTIN,1-23-2003,M,F,cheryl2@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16449,MR.,CASEY,BROWNING,02-04-2019,S,M,casey39@adventure-works.com,"$30,000",4,Partial College,Clerical,Y
16450,MRS.,REBEKAH,GUTIERREZ,08-05-2018,S,F,rebekah31@adventure-works.com,"$30,000",5,Partial College,Clerical,Y
16451,MR.,KARL,STONE,8-26-2018,S,M,karl0@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16453,MS.,MAYRA,CHANDRA,3-30-2018,S,F,mayra1@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16454,MR.,MARCO,SURI,5-26-2018,M,M,marco0@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16455,MRS.,DEB,MORENO,08-02-1952,M,F,deb3@adventure-works.com,"$10,000",4,High School,Manual,N
16456,MR.,LARRY,NAVARRO,07-02-2016,S,M,larry12@adventure-works.com,"$20,000",0,High School,Manual,N
16457,MS.,KATHLEEN,MARTIN,02-08-2017,S,F,kathleen2@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16458,MS.,MICHELE,RUIZ,12-09-2017,S,F,michele37@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16459,MS.,CAROLYN,KAPOOR,04-07-2017,M,F,carolyn2@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16460,MS.,JODI,XU,11-07-2017,S,F,jodi5@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16461,MS.,ROSA,WU,1-26-2017,S,F,rosa7@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16462,MS.,MARISSA,GONZALES,04-06-2016,S,F,marissa14@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16463,,ANNA,MURPHY,10-11-2016,S,NA,anna10@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16464,MR.,ALAN,LIU,05-08-2015,S,M,alan8@adventure-works.com,"$10,000",0,Partial High School,Manual,Y
16465,MS.,KARA,GOEL,10-22-2015,S,F,kara17@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16466,MS.,ALISHA,KUMAR,06-05-2015,S,F,alisha32@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16467,MR.,RONALD,SRINI,8-29-2015,S,M,ronald10@adventure-works.com,"$20,000",0,Partial High School,Manual,Y
16468,MR.,ORLANDO,DOMINGUEZ,11-07-2016,S,M,orlando12@adventure-works.com,"$30,000",0,Partial College,Clerical,Y
16469,MS.,MICHELE,TANG,11-08-2016,S,F,michele4@adventure-works.com,"$30,000",0,Partial College,Clerical,Y
16470,MR.,WESLEY,GUO,10-29-2016,M,M,wesley17@adventure-works.com,"$40,000",1,Bachelors,Skilled Manual,Y
16471,MRS.,VANESSA,HAYES,08-07-1954,M,F,vanessa23@adventure-works.com,"$10,000",4,High School,Manual,N
16472,MS.,OLIVIA,ROBINSON,03-04-2015,S,F,olivia17@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16473,MS.,DAWN,ANDERSEN,2-21-2014,S,F,dawn37@adventure-works.com,"$10,000",0,Partial High School,Manual,N
16474,MR.,JAY,SERRANO,04-11-2014,M,M,jay46@adventure-works.com,"$10,000",0,Partial High School,Manual,N
16475,MR.,KURT,ANAND,12-03-2014,S,M,kurt21@adventure-works.com,"$20,000",0,Partial High School,Manual,N
16476,MR.,SHAWN,XIE,12-01-2014,S,M,shawn5@adventure-works.com,"$30,000",0,Partial College,Clerical,N
16477,MS.,ANNA,GONZALES,4-24-2018,S,F,anna42@adventure-works.com,"$40,000",0,Partial High School,Clerical,N
16478,MR.,ADRIAN,GRAY,01-11-2018,S,M,adrian8@adventure-works.com,"$70,000",0,Partial College,Skilled Manual,N
16479,MS.,VICTORIA,BROOKS,4-29-2017,S,F,victoria46@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,Y
16480,MR.,ALAN,ZHOU,1-29-1990,M,M,alan12@adventure-works.com,"$20,000",2,Partial High School,Clerical,Y
16481,MRS.,MADISON,BRYANT,06-07-1990,S,F,madison30@adventure-works.com,"$20,000",2,Partial High School,Clerical,Y
16482,MRS.,TABITHA,ARTHUR,05-05-1991,M,F,tabitha5@adventure-works.com,"$30,000",3,Partial College,Clerical,N
16483,MR.,WARREN,JAI,10-07-1991,M,M,warren42@adventure-works.com,"$40,000",2,Bachelors,Mgmnt,Y
16484,MR.,DUSTIN,LAL,1-28-1991,M,M,dustin8@adventure-works.com,"$40,000",2,Partial College,Clerical,N
16485,MR.,IAN,FOSTER,4-13-2021,S,M,ian56@adventure-works.com,"$40,000",0,Partial High School,Clerical,Y
16486,MRS.,RACHAEL,MADAN,05-05-1992,M,F,rachael7@adventure-works.com,"$30,000",3,High School,Skilled Manual,N
16487,MRS.,BRIANNA,GRIFFIN,05-06-1992,S,F,brianna66@adventure-works.com,"$30,000",3,High School,Skilled Manual,Y
16488,MR.,JOEL,RODRIGUEZ,4-17-1992,M,M,joel18@adventure-works.com,"$30,000",3,High School,Skilled Manual,Y
16489,MR.,FREDERICK,GARCIA,6-25-1992,M,M,frederick13@adventure-works.com,"$30,000",3,High School,Skilled Manual,Y
16490,MS.,MEGAN,ROBINSON,05-07-2021,M,F,megan21@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,Y
16492,MR.,THEODORE,SANZ,3-14-1993,M,M,theodore21@adventure-works.com,"$40,000",2,Partial College,Clerical,N
16493,MRS.,BRENDA,FERNANDEZ,10-26-1994,M,F,brenda19@adventure-works.com,"$40,000",3,Partial College,Skilled Manual,Y
16494,MRS.,JORDYN,SIMMONS,11-15-1995,S,F,jordyn15@adventure-works.com,"$80,000",2,Partial College,Skilled Manual,N
16495,MRS.,MONIQUE,RAMOS,7-29-1995,S,F,monique14@adventure-works.com,"$80,000",2,Partial College,Skilled Manual,N
16496,MRS.,DAWN,TANG,05-08-1995,S,F,dawn28@adventure-works.com,"$80,000",2,Partial College,Skilled Manual,Y
16497,MS.,JULIA,PETERSON,6-26-2016,S,F,julia59@adventure-works.com,"$30,000",0,Partial College,Skilled Manual,Y
16498,MR.,HUNTER,JONES,10-29-2016,S,M,hunter62@adventure-works.com,"$30,000",0,Partial College,Skilled Manual,Y
16499,MS.,DANIELLE,KELLY,10-06-2016,S,F,danielle5@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
16500,MS.,CHLOE,PERRY,02-10-2016,S,F,chloe74@adventure-works.com,"$30,000",0,High School,Skilled Manual,N
16501,MS.,VANESSA,WOOD,7-16-2016,S,F,vanessa2@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
16502,MR.,JACKSON,PARKER,02-03-2016,S,M,jackson29@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
16503,MR.,CHRISTIAN,ANDERSON,2-20-2016,M,M,christian45@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,Y
16504,MR.,JUSTIN,RUSSELL,7-26-2015,S,M,justin17@adventure-works.com,"$30,000",0,High School,Skilled Manual,N
16505,MS.,ERIN,GRAY,7-28-2015,S,F,erin10@adventure-works.com,"$30,000",0,High School,Skilled Manual,Y
16506,MS.,CATHERINE,MURPHY,12-03-2014,M,F,catherine13@adventure-works.com,"$60,000",0,Partial College,Skilled Manual,Y
16508,MR.,BRENT,ZHU,08-03-1980,M,M,brent13@adventure-works.com,"$10,000",2,Bachelors,Clerical,Y
16509,MRS.,VERONICA,SAI,4-22-1982,M,F,veronica6@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16510,MR.,BRAD,NARA,11-25-1983,M,M,brad17@adventure-works.com,"$10,000",3,Partial College,Manual,Y
16511,MR.,JOE,RAMAN,06-10-1983,M,M,joe15@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16512,MR.,RICARDO,SHARMA,3-28-1983,S,M,ricardo9@adventure-works.com,"$40,000",1,Graduate Degree,Clerical,Y
16513,MR.,RONNIE,WAGNER,05-03-1984,S,M,ronnie1@adventure-works.com,"$10,000",3,Partial College,Manual,Y
16514,MR.,MANUEL,FERNANDEZ,12-31-2020,S,M,manuel14@adventure-works.com,"$10,000",0,Partial College,Manual,Y
16515,MR.,TROY,SAI,1-24-2021,M,M,troy6@adventure-works.com,"$10,000",0,Partial College,Manual,N
16516,MR.,MELVIN,SHE,7-17-2021,M,M,melvin0@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16517,MRS.,KATRINA,RAJI,03-09-2017,M,F,katrina20@adventure-works.com,"$10,000",1,High School,Manual,Y
16518,MRS.,KRYSTAL,HOLT,06-09-2017,S,F,krystal6@adventure-works.com,"$10,000",1,High School,Manual,N
16519,MRS.,YOLANDA,CHANDER,08-04-2017,S,F,yolanda14@adventure-works.com,"$10,000",1,High School,Manual,N
16520,MRS.,MISTY,RAJI,10-13-2017,M,F,misty23@adventure-works.com,"$10,000",1,High School,Manual,Y
16521,MRS.,TONYA,SHE,7-31-2020,S,F,tonya0@adventure-works.com,"$10,000",1,High School,Manual,N
16522,MRS.,CASEY,PAL,6-24-2020,M,F,casey13@adventure-works.com,"$10,000",1,High School,Manual,Y
16523,MS.,SANDRA,HUANG,01-01-2020,M,F,sandra12@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16524,MR.,DAMIEN,HUANG,7-13-2020,M,M,damien4@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16525,MS.,MARTHA,LIANG,5-15-2019,M,F,martha16@adventure-works.com,"$20,000",0,Bachelors,Clerical,N
16526,MR.,ARTHUR,PEREZ,10-15-2019,S,M,arthur22@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16527,MR.,CORY,ARUN,06-10-2019,S,M,cory5@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16528,MS.,DOMINIQUE,GARCIA,8-15-2019,S,F,dominique12@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16529,MR.,JONATHON,GUTIERREZ,7-18-2018,M,M,jonathon8@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
16530,MRS.,PRISCILLA,CHANDER,10-07-1984,M,F,priscilla14@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16531,MRS.,LACEY,GAO,6-14-1984,S,F,lacey27@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16532,MR.,TOMMY,SHARMA,6-14-2002,S,M,tommy6@adventure-works.com,"$20,000",1,Partial College,Manual,N
16533,MRS.,KRISTEN,CAI,5-14-2002,M,F,kristen18@adventure-works.com,"$20,000",1,Partial College,Manual,Y
16534,MRS.,CLAUDIA,HOLT,1-26-2002,M,F,claudia18@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
16535,MR.,COLIN,CHEN,05-02-2001,S,M,colin2@adventure-works.com,"$10,000",1,High School,Manual,N
16536,MRS.,MEGHAN,JIMENEZ,07-12-2001,S,F,meghan5@adventure-works.com,"$10,000",1,High School,Manual,N
16537,MR.,ARTHUR,DOMINGUEZ,10-03-2001,S,M,arthur37@adventure-works.com,"$20,000",1,Partial College,Manual,N
16538,MRS.,STACEY,LIANG,01-02-2001,S,F,stacey18@adventure-works.com,"$20,000",1,Partial College,Manual,N
16539,MRS.,CHRISTY,LI,12-31-2000,S,F,christy3@adventure-works.com,"$20,000",1,Partial College,Manual,N
16540,MR.,THEODORE,BROWNING,09-05-2001,M,M,theodore16@adventure-works.com,"$20,000",1,Partial College,Manual,Y
16541,MR.,MICAH,HU,12-18-2001,S,M,micah8@adventure-works.com,"$20,000",1,Partial College,Manual,N
16542,MR.,JÉSUS,ORTEGA,5-30-2001,M,M,jésus21@adventure-works.com,"$20,000",1,Partial College,Manual,Y
16543,MRS.,JENNY,MCDONALD,5-31-2001,M,F,jenny17@adventure-works.com,"$20,000",1,Partial College,Manual,Y
16544,MR.,EDUARDO,MORGAN,3-28-2000,M,M,eduardo80@adventure-works.com,"$10,000",1,High School,Manual,Y
16545,MRS.,ALICIA,PAL,01-02-2000,M,F,alicia10@adventure-works.com,"$10,000",1,High School,Manual,Y
16546,MR.,TERRANCE,JORDAN,8-17-2000,M,M,terrance1@adventure-works.com,"$20,000",2,Partial College,Manual,Y
16547,MR.,JAKE,YANG,02-05-1999,M,M,jake5@adventure-works.com,"$20,000",2,Partial College,Manual,Y
16549,MRS.,LINDA,MORENO,7-26-2000,S,F,linda21@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
16550,MR.,FREDERICK,MADAN,02-12-2000,M,M,frederick6@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
16551,MS.,CHRISTY,SHAN,11-03-2000,S,F,christy27@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
16552,MR.,JOE,SANCHEZ,6-29-2000,M,M,joe22@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
16553,MRS.,GABRIELLA,ROBERTS,2-23-2000,M,F,gabriella26@adventure-works.com,"$40,000",3,Graduate Degree,Clerical,Y
16554,MRS.,CASEY,CHANDER,08-07-1999,S,F,casey17@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
16555,MR.,MATHEW,VAZQUEZ,06-11-2011,M,M,mathew10@adventure-works.com,"$10,000",1,High School,Manual,Y
16556,MS.,ANGELICA,BUTLER,12-27-2010,S,F,angelica14@adventure-works.com,"$20,000",0,Partial College,Manual,N
16557,MR.,DEREK,CHANDER,04-07-2011,S,M,derek14@adventure-works.com,"$20,000",0,Partial College,Manual,Y
16558,MR.,PRESTON,SARA,04-07-2011,S,M,preston9@adventure-works.com,"$20,000",0,Partial College,Manual,N
16559,MRS.,CANDACE,MARTINEZ,10-13-2010,S,F,candace16@adventure-works.com,"$10,000",2,High School,Manual,Y
16560,MR.,KELVIN,SUN,10-04-2011,S,M,kelvin31@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
16561,MR.,KURT,YUAN,11-26-2011,M,M,kurt6@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
16562,MS.,COLLEEN,ZHANG,8-31-2011,M,F,colleen0@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
16563,MRS.,MACKENZIE,BAKER,8-16-1960,S,F,mackenzie37@adventure-works.com,"$20,000",2,Graduate Degree,Clerical,Y
16564,MS.,SUSAN,WU,7-28-2010,S,F,susan16@adventure-works.com,"$20,000",0,Partial College,Manual,Y
16565,MR.,COREY,ANAND,3-29-2010,M,M,corey19@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
16566,MS.,ASHLEE,SHEN,01-12-2010,S,F,ashlee9@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
16567,MR.,ERICK,LOPEZ,8-31-2010,S,M,erick16@adventure-works.com,"$50,000",0,Graduate Degree,Skilled Manual,Y
16568,MRS.,CAROLINE,COLEMAN,02-03-1963,M,F,caroline8@adventure-works.com,"$40,000",1,Graduate Degree,Clerical,Y
16569,MRS.,COLLEEN,LI,09-02-1993,S,F,colleen3@adventure-works.com,"$10,000",3,Partial College,Manual,Y
16570,MRS.,JULIE,SHE,03-10-1993,M,F,julie4@adventure-works.com,"$20,000",2,Partial College,Manual,Y
16571,MRS.,AUDREY,TORRES,8-29-1992,M,F,audrey13@adventure-works.com,"$20,000",2,Partial College,Manual,Y
16572,MR.,JON,XU,05-07-2009,S,M,jon45@adventure-works.com,"$10,000",2,High School,Manual,Y
16573,MR.,RUBEN,DOMINGUEZ,1-30-2009,S,M,ruben36@adventure-works.com,"$20,000",1,Partial College,Manual,N
16574,MR.,JOE,GOMEZ,03-02-2009,S,M,joe25@adventure-works.com,"$20,000",1,Partial College,Manual,N
16575,MRS.,VERONICA,VANCE,8-24-1985,S,F,veronica4@adventure-works.com,"$170,000",3,Graduate Degree,Mgmnt,N
16576,MR.,COREY,BECK,10-02-1987,S,M,corey17@adventure-works.com,"$90,000",5,Partial College,Professional,Y
16577,MRS.,LEAH,CHEN,3-24-1987,S,F,leah1@adventure-works.com,"$90,000",5,Partial College,Professional,N
16578,MRS.,STEFANIE,WEBER,11-25-1987,S,F,stefanie3@adventure-works.com,"$100,000",2,Bachelors,Mgmnt,Y
16579,MR.,ZACHARY,DAVIS,06-10-1994,M,M,zachary34@adventure-works.com,"$70,000",4,High School,Professional,Y
16580,MRS.,DAWN,CHEN,6-24-1995,M,F,dawn3@adventure-works.com,"$100,000",3,High School,Professional,N
16581,MR.,KENNETH,BECKER,7-13-1995,S,M,kenneth17@adventure-works.com,"$100,000",3,High School,Professional,Y
16582,MR.,FRANK,TORRES,9-24-1995,M,M,frank19@adventure-works.com,"$100,000",3,High School,Professional,Y
16583,MR.,JUSTIN,MARTINEZ,4-25-1995,M,M,justin45@adventure-works.com,"$100,000",3,High School,Professional,Y
16584,MR.,DEVIN,GRAY,4-23-1995,S,M,devin73@adventure-works.com,"$170,000",0,High School,Professional,N
16585,MR.,VINCENT,SUN,4-26-1995,M,M,vincent12@adventure-works.com,"$170,000",0,Partial High School,Professional,Y
16586,MR.,LEONARD,CHANDER,6-13-1994,M,M,leonard17@adventure-works.com,"$100,000",3,Partial College,Professional,Y
16587,MR.,ZACHARY,MARTINEZ,09-01-1994,M,M,zachary48@adventure-works.com,"$120,000",3,Bachelors,Mgmnt,Y
16588,MR.,ANDRE,MARTINEZ,3-24-1994,M,M,andre17@adventure-works.com,"$130,000",4,Partial College,Professional,Y
16589,MR.,MARTIN,SURI,3-31-1994,M,M,martin6@adventure-works.com,"$130,000",5,Partial College,Professional,Y
16590,,SHAWN,DENG,8-23-1994,M,NA,shawn3@adventure-works.com,"$150,000",3,Bachelors,Mgmnt,Y
16591,MR.,CLARENCE,HE,10-17-1994,M,M,clarence11@adventure-works.com,"$160,000",3,Bachelors,Mgmnt,Y
16592,MRS.,JACQUELYN,GOMEZ,11-05-1993,M,F,jacquelyn1@adventure-works.com,"$80,000",4,Partial College,Professional,Y
16593,MRS.,SUZANNE,HE,12-25-1992,M,F,suzanne20@adventure-works.com,"$120,000",4,Partial College,Professional,N
16594,MR.,ANDREW,JONES,2-22-1993,M,M,andrew12@adventure-works.com,"$170,000",4,Bachelors,Mgmnt,N
16595,MR.,CAMERON,ANDERSON,07-09-1993,M,M,cameron50@adventure-works.com,"$170,000",4,Bachelors,Mgmnt,Y
16596,MRS.,GABRIELLE,CARTER,3-17-1992,S,F,gabrielle53@adventure-works.com,"$70,000",5,Partial High School,Skilled Manual,Y
16597,MRS.,KELLI,XU,03-04-1992,S,F,kelli13@adventure-works.com,"$100,000",3,Partial College,Professional,Y
16598,MRS.,KATE,RAI,10-23-1992,S,F,kate14@adventure-works.com,"$130,000",4,High School,Professional,N
16599,MR.,RAMÓN,CAI,05-07-1991,M,M,ramón19@adventure-works.com,"$150,000",4,Bachelors,Mgmnt,Y
16600,MRS.,JANET,SUAREZ,05-06-1989,S,F,janet25@adventure-works.com,"$90,000",4,High School,Mgmnt,Y
16601,MRS.,TABITHA,RANA,1-29-1989,S,F,tabitha9@adventure-works.com,"$130,000",5,High School,Mgmnt,N
16602,MRS.,JILL,TRAVERS,09-09-1989,M,F,jill19@adventure-works.com,"$150,000",4,High School,Mgmnt,Y
16603,MRS.,SCOTT,SEELY,11-08-1988,M,F,scott11@adventure-works.com,"$110,000",4,Partial High School,Professional,Y
16604,MR.,ROY,SERRANO,12-25-1987,M,M,roy36@adventure-works.com,"$120,000",5,High School,Mgmnt,N
16605,MS.,TONI,RANDALL,10-30-2016,M,F,toni11@adventure-works.com,"$60,000",0,Bachelors,Professional,Y
16606,MR.,RICKY,BLANCO,10-30-2017,S,M,ricky16@adventure-works.com,"$70,000",0,Bachelors,Professional,Y
16607,MR.,LOGAN,GONZALES,8-16-2016,M,M,logan18@adventure-works.com,"$70,000",0,Bachelors,Professional,Y
16608,MR.,RICKY,MARTIN,12-02-2016,S,M,ricky0@adventure-works.com,"$70,000",0,Bachelors,Professional,Y
16609,MR.,GARY,JIMENEZ,08-03-2015,S,M,gary16@adventure-works.com,"$70,000",0,Bachelors,Professional,N
16610,MS.,SYDNEY,CLARK,6-13-2015,M,F,sydney81@adventure-works.com,"$70,000",0,Bachelors,Professional,N
